name,lat,lng,region,country,source_url,maps_url
Ende der Bootstour wäre auch möglich an den Wasserfällen,0.287698,12.566255,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Bouniandje_-_Mounianze,"https://www.google.de/maps/place/Camp+Kongou,+Agence+Nationale+Des+Parcs+Nationaux/@0.2876977,12.566255,6593m/data=!3m1!1e3!4m5!3m4!1s0x108269f54c07fc55:0x333890da86861fa2!8m2!3d0.2892911!4d12.5725704?shorturl=1"
"Paddeln in Gabun auf Ivindo und Ogooué, 2018?. ""Keine Hippos und Krokos bis",-0.185823,10.74729,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Bouniandje_-_Mounianze,"https://www.google.de/maps/place/Ndjole,+Gabun/@-0.1858231,10.7472895,6261m/data=!3m2!1e3!4b1!4m6!3m5!1s0x1a7fe505e75224c9:0xc223f85a16ed55d6!8m2!3d-0.1882802!4d10.7605239!16zL20vMDV4bmhx?coh=164777&entry=tt&shorturl=1"
stimmt das auch?: Die Société gabonaise de Transport fährt täglich 1 oder 2 Buss,0.152315,10.029577,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Bouniandje_-_Mounianze,"https://www.google.de/maps/dir/Pharmacie+Gare+Routi%C3%A8re,+Libreville,+Gabun/Gare+Routi%C3%A8re+de+Mbolo,+Makokou,+Gabun/@0.1523151,10.0295766,8z/am=t/data=!4m14!4m13!1m5!1m1!1s0x107f3b83d79720c1:0x3df82fb8aa9f3500!2m2!1d9.4504795!2d0.4040724!1m5!1m1!1s0x1082fffb8267b22f:0x2b70322e05b5b6d2!2m2!1d12.8555945!2d0.5600869!3e0?shorturl=1"
Mountain River NWT,65.229102,-128.781738,Nordseeküste,,"https://wiki.faltboot.org/wiki/index.php?title=Mountain_River,_Northwest_Territories,_Canada","https://www.google.com/maps/d/viewer?mid=1euc-MOHvhGnBDpQWmTI8bwEcrrc&msa=0&ll=65.229102,-128.781738&spn=1.825363,4.004517"
"Beispiel Bus São Paulo - Rondonópolis (Fahrzeit ~1d, Preise 74-93€ für mindesten",-19.931602,-55.254812,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal,"https://www.google.de/maps/dir/Rodovi%C3%A1ria+Barra+funda+-+R.+Jorn.+Aloysio+Biondi,+82+-+Barra+Funda,+S%C3%A3o+Paulo+-+SP,+Brasilien/Rondon%C3%B3polis+-+Jardim+Belo+Horizonte,+Rondon%C3%B3polis+-+Mato+Grosso,+Brasilien/@-19.9316019,-55.2548118,6z/am=t/data=!3m1!4b1!4m14!4m13!1m5!1m1!1s0x94ce59e584d98add:0x1f712e9dbd013f9e!2m2!1d-46.6663007!2d-23.524531!1m5!1m1!1s0x9379c907714e8a3f:0x3b4521d6c2f6b82f!2m2!1d-54.66099!2d-16.45299!3e0?shorturl=1"
"Abfahrt am Busbahnhof Rodoviária de São Paulo (Barra Funda), Auro Soares de Mour",-23.524531,-46.668489,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal,"https://www.google.de/maps/place/Rodovi%C3%A1ria+Barra+funda/@-23.524531,-46.6684894,17z/data=!3m1!4b1!4m5!3m4!1s0x94ce59e584d98add:0x1f712e9dbd013f9e!8m2!3d-23.524531!4d-46.6663007?shorturl=1"
"Abfahrt am Busbahnhof Rodoviária de São Paulo (Barra Funda), Auro Soares de Mour",-23.475565,-46.645218,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal,"https://www.google.de/maps/dir/Terminal+2+Embarque+-+Aeroporto,+Guarulhos+-+SP,+Brasilien/Rodovi%C3%A1ria+Barra+funda+-+R.+Jorn.+Aloysio+Biondi,+82+-+Barra+Funda,+S%C3%A3o+Paulo+-+SP,+Brasilien/@-23.4755649,-46.645218,12z/am=t/data=!4m14!4m13!1m5!1m1!1s0x94ce8af9abab0411:0x2e00732853b07804!2m2!1d-46.4817755!2d-23.4257951!1m5!1m1!1s0x94ce59e584d98add:0x1f712e9dbd013f9e!2m2!1d-46.6663007!2d-23.524531!3e0?shorturl=1"
"Ankunft Terminal Rodoviário Alberto Luz, Rondonópolis - MT, Brasilien (",-16.453108,-54.661949,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal,"https://www.google.de/maps/place/Terminal+Rodovi%C3%A1rio+Alberto+Luz+-+Rondon%C3%B3polis+-+MT/@-16.4531083,-54.6619492,325m/data=!3m1!1e3!4m5!3m4!1s0x9379c907714e8a3f:0x3b4521d6c2f6b82f!8m2!3d-16.45299!4d-54.66099?shorturl=1"
"Unterkunft in Rondonopolis zB Hotel Tuti Bororo , Rua Floriano Peixoto 711 (Cent",-16.475572,-54.637746,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal,"https://www.google.de/maps/dir/Rua+Floriano+Peixoto,+711+-+Centro,+Rondon%C3%B3polis+-+Mato+Grosso,+Brasilien/Cais+-+Centro,+Rondon%C3%B3polis+-+MT,+78700-010,+Brasilien/@-16.4755716,-54.6377463,1025m/am=t/data=!3m2!1e3!4b1!4m14!4m13!1m5!1m1!1s0x9379c83eacfaaaab:0x7ac798dab5223d00!2m2!1d-54.6367886!2d-16.4735212!1m5!1m1!1s0x9379c83cc4612ce7:0x2760065936bcd20a!2m2!1d-54.6349419!2d-16.4778067!3e0?shorturl=1"
"Beispiel Bus Brasília - Rondonópolis (Fahrzeit ~15:15h, Preise 50-57€ für 915km)",-15.830203,-47.951991,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal,"https://www.google.de/maps/place/Rodovi%C3%A1ria+Interestadual+de+Bras%C3%ADlia/@-15.8302028,-47.951991,652m/data=!3m2!1e3!4b1!4m5!3m4!1s0x935a31b30442e043:0xe6c3e637cce9cd4!8m2!3d-15.8302028!4d-47.9498023?shorturl=1"
"Beispiel Bus Brasília - Rondonópolis (Fahrzeit ~15:15h, Preise 50-57€ für 915km)",-15.857033,-47.968536,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal,"https://www.google.de/maps/dir/Embarque+-+Lago+Sul,+Bras%C3%ADlia+-+DF,+70297-400,+Brasilien/SPO+Rodovi%C3%A1ria+Interestadual+de+Bras%C3%ADlia+-+Bras%C3%ADlia,+DF,+70297-400,+Brasilien/@-15.8570329,-47.9685365,8770m/am=t/data=!3m1!1e3!4m14!4m13!1m5!1m1!1s0x935a25875eacf4c1:0x794063e9928e6a84!2m2!1d-47.9214556!2d-15.8699906!1m5!1m1!1s0x935a31b30442e043:0xe6c3e637cce9cd4!2m2!1d-47.9498023!2d-15.8302028!3e0?shorturl=1"
Quecksilberbelastung des Wassers durch Goldbergbau rund ums Pantanal? Bisher fin,-16.270728,-56.68562,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal,"https://www.google.de/maps/place/16%C2%B016'38.2%22S+56%C2%B038'04.2%22W/@-16.2707282,-56.6856202,27554m/data=!3m1!1e3!4m14!1m7!3m6!1s0x0:0x0!2zMTbCsDE2JzAyLjAiUyA1NsKwMzcnMzUuNSJX!3b1!8m2!3d-16.267214!4d-56.626531!3m5!1s0x0:0x0!7e2!8m2!3d-16.2772794!4d-56.6345035?shorturl=1"
"Bedenklich: Goldgehalt im Pelz von Jaguaren , Karte mit den Orten von Gold Minin",-17.321792,-57.394217,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal,"https://www.google.de/maps/place/17%C2%B019'18.7%22S+56%C2%B044'03.0%22W/@-17.3217919,-57.394217,306464m/data=!3m1!1e3!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-17.3218503!4d-56.7341589?shorturl=1"
"-17,337822,-56,770284",-17.337822,-56.770284,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal_Kilometrierung,"https://maps.google.com/maps?q=-17.3378218,-56.7702842&t=h&z=13"
"-17,787247,-57,235252",-17.787247,-57.235252,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal_Kilometrierung,"https://maps.google.com/maps?q=-17.7872472,-57.2352519&t=h&z=13"
"-17,854965,-57,445686",-17.854965,-57.445686,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Pantanal_Kilometrierung,"https://maps.google.com/maps?q=-17.854964884176077,-57.44568588495256&t=h&z=13"
Quelle: Open Street,51.33,10.453,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=Datei:Karte_Schwielochsee_zu_J%C3%BCrgen_Noack,_Paddelerlebnisse.JPG",https://www.openstreetmap.org/#map=5/51.330/10.453
Kanuverleih,53.774665,11.741269,Germany,,https://www.openstreetmap.org/node/286351027,"https://www.google.com/maps?q=53.774665,11.741269"
Launch,60.940325,25.970049,Norway,,https://www.openstreetmap.org/node/599590322,"https://www.google.com/maps?q=60.940325,25.970049"
Canoe,36.924182,28.924555,Greece,,https://www.openstreetmap.org/node/1022259018,"https://www.google.com/maps?q=36.924182,28.924555"
kayaker.ru,60.003559,30.331316,Norway,,https://www.openstreetmap.org/node/2680109527,"https://www.google.com/maps?q=60.003559,30.331316"
sun sport,48.095977,17.110691,Austria,,https://www.openstreetmap.org/node/4018186017,"https://www.google.com/maps?q=48.095977,17.110691"
Arche de Noé,44.398809,4.391339,France,,https://www.openstreetmap.org/node/4349809569,"https://www.google.com/maps?q=44.398809,4.391339"
Soca Rider-Rafting Slovenia,46.338566,13.563057,Slovenia,,https://www.openstreetmap.org/node/4935889395,"https://www.google.com/maps?q=46.338566,13.563057"
Wypożyczalnia Kajaków Martin,52.519368,20.679575,Poland,,https://www.openstreetmap.org/node/6567711280,"https://www.google.com/maps?q=52.519368,20.679575"
Stockholmkajak,59.452597,17.924576,Norway,,https://www.openstreetmap.org/node/6633026090,"https://www.google.com/maps?q=59.452597,17.924576"
vodnetury.sk,47.984387,17.357671,Slovakia,,https://www.openstreetmap.org/node/7376300201,"https://www.google.com/maps?q=47.984387,17.357671"
Njord Aventure,48.762323,-3.453508,France,,https://www.openstreetmap.org/node/7534118538,"https://www.google.com/maps?q=48.762323,-3.453508"
Kanustation Elbtalaue,52.985561,11.677029,Germany,,https://www.openstreetmap.org/node/7647283562,"https://www.google.com/maps?q=52.985561,11.677029"
Wypożyczalnia kajaków AS-Tour baza w Hucie Kalnej,53.844281,18.212674,Poland,,https://www.openstreetmap.org/node/7797245659,"https://www.google.com/maps?q=53.844281,18.212674"
Canoyak,44.405009,4.393351,France,,https://www.openstreetmap.org/node/8977983974,"https://www.google.com/maps?q=44.405009,4.393351"
Ceven aventure cabane canoë,44.414978,4.154369,France,,https://www.openstreetmap.org/node/8996543717,"https://www.google.com/maps?q=44.414978,4.154369"
Sea Kayak Italy,42.804867,10.194928,Italy,,https://www.openstreetmap.org/node/9007791726,"https://www.google.com/maps?q=42.804867,10.194928"
Galaxy Kayaks,36.691288,-4.468838,Spain,,https://www.openstreetmap.org/node/9055772297,"https://www.google.com/maps?q=36.691288,-4.468838"
FaceSud,44.413271,4.368608,France,,https://www.openstreetmap.org/node/9880925514,"https://www.google.com/maps?q=44.413271,4.368608"
Pitch,37.877076,15.177234,Italy,,https://www.openstreetmap.org/node/10737752514,"https://www.google.com/maps?q=37.877076,15.177234"
Seeweide Naturcampingplatz Penzlin,53.487668,13.095104,Germany,,https://www.openstreetmap.org/node/10744413153,"https://www.google.com/maps?q=53.487668,13.095104"
Marsport Canoes & Kayaks,51.640505,-1.856561,UK,,https://www.openstreetmap.org/node/10997585231,"https://www.google.com/maps?q=51.640505,-1.856561"
ASKÖ Kajakverein Donau Linz,48.319966,14.294805,Austria,,https://www.openstreetmap.org/node/11043621208,"https://www.google.com/maps?q=48.319966,14.294805"
Wassersportverein Rheinhausen 1927 e.V.,51.414631,6.72823,Netherlands,,https://www.openstreetmap.org/node/11052952742,"https://www.google.com/maps?q=51.414631,6.72823"
НОСШОР по гребному спорту,56.317917,44.046306,Europe,,https://www.openstreetmap.org/node/11659920840,"https://www.google.com/maps?q=56.317917,44.046306"
Canoe,49.387952,-1.528695,France,,https://www.openstreetmap.org/node/12076712336,"https://www.google.com/maps?q=49.387952,-1.528695"
Minijos baidarės,55.918301,21.47886,Sweden,,https://www.openstreetmap.org/node/12142388985,"https://www.google.com/maps?q=55.918301,21.47886"
Aqua Verdon,43.847659,6.512054,France,,https://www.openstreetmap.org/node/12812456986,"https://www.google.com/maps?q=43.847659,6.512054"
Cannibals Kayak House,37.906484,23.742656,Greece,,https://www.openstreetmap.org/node/13610155323,"https://www.google.com/maps?q=37.906484,23.742656"
Canoë Raid Aventure,46.950833,3.072367,France,,https://www.openstreetmap.org/node/13727609739,"https://www.google.com/maps?q=46.950833,3.072367"
GESN Canoë-Kayak,48.052792,6.587545,Germany,,https://www.openstreetmap.org/node/13728338814,"https://www.google.com/maps?q=48.052792,6.587545"
Kocher,49.248956,9.758605,Germany,,https://www.openstreetmap.org/way/23925256,"https://www.google.com/maps?q=49.248956,9.758605"
Jack Cuthill Building,56.656601,-3.774085,UK,,https://www.openstreetmap.org/way/28449763,"https://www.google.com/maps?q=56.656601,-3.774085"
Kanu-Connection,52.578207,13.30698,Germany,,https://www.openstreetmap.org/way/28610779,"https://www.google.com/maps?q=52.578207,13.30698"
KanuSportGemeinschaft e.V. Köln,50.918172,6.979784,Netherlands,,https://www.openstreetmap.org/way/34667112,"https://www.google.com/maps?q=50.918172,6.979784"
Bear & Water,60.261205,25.235521,Norway,,https://www.openstreetmap.org/way/35062695,"https://www.google.com/maps?q=60.261205,25.235521"
Kanu Club Mehlem,50.65626,7.199052,Germany,,https://www.openstreetmap.org/way/83474165,"https://www.google.com/maps?q=50.65626,7.199052"
SC Bayer 05,51.339266,6.683677,Netherlands,,https://www.openstreetmap.org/way/120342013,"https://www.google.com/maps?q=51.339266,6.683677"
Outdoortours Walter Mamedorf,46.612694,13.810827,Austria,,https://www.openstreetmap.org/way/162106852,"https://www.google.com/maps?q=46.612694,13.810827"
Kocher,49.211983,9.780216,Germany,,https://www.openstreetmap.org/way/220908270,"https://www.google.com/maps?q=49.211983,9.780216"
TV Lilienthal von 1862 e.V.,53.143716,8.910692,Germany,,https://www.openstreetmap.org/way/252957769,"https://www.google.com/maps?q=53.143716,8.910692"
Ruderverein Höxter von 1898 e.V.,51.768916,9.383779,Germany,,https://www.openstreetmap.org/way/287540026,"https://www.google.com/maps?q=51.768916,9.383779"
Canoe,42.120041,2.755774,France,,https://www.openstreetmap.org/way/324213519,"https://www.google.com/maps?q=42.120041,2.755774"
Garden,47.372273,-3.224961,France,,https://www.openstreetmap.org/way/497614003,"https://www.google.com/maps?q=47.372273,-3.224961"
Gadermann,53.68902,10.048086,Germany,,https://www.openstreetmap.org/way/598645734,"https://www.google.com/maps?q=53.68902,10.048086"
DJH Lahntal-Jugendherberge,50.336853,7.719027,Germany,,https://www.openstreetmap.org/way/727278467,"https://www.google.com/maps?q=50.336853,7.719027"
Fairway,60.822332,30.010147,Norway,,https://www.openstreetmap.org/way/1149905503,"https://www.google.com/maps?q=60.822332,30.010147"
Wasser-Sport-Club Rheintreue Rheinsheim,49.239023,8.398368,Germany,,https://www.openstreetmap.org/way/1279651944,"https://www.google.com/maps?q=49.239023,8.398368"
